0,0.008087750527426161,0.05113353810150651,0.059221288628932674
1,0.010448894995102471,0.013850027891274043,0.024298922886376514
2,0.005008234694498539,0.046188042370578566,0.05119627706507711
3,0.007245089564775747,0.010935497040513859,0.018180586605289605
4,0.010300459052236805,0.01650235991937107,0.026802818971607877
5,0.011778749486401667,0.028536794004104228,0.040315543490505895
6,0.006342288734593603,0.012449732306086665,0.018792021040680267
7,0.007021904124356653,0.01936530633327474,0.026387210457631392
8,0.013679980467652359,0.012866163271045786,0.026546143738698146
9,0.015360453005701227,0.023825353136454504,0.039185806142155735
10,0.006368234260245135,0.009015358574190658,0.015383592834435793
11,0.008809509859437317,0.01293085573922518,0.0217403655986625
12,0.009991273558163602,0.013138861121414346,0.023130134679577946
13,0.007844823338901291,0.015373371962519238,0.02321819530142053
14,0.013271810270425777,0.007152279909470066,0.020424090179895844
15,0.008090016811708864,0.017613387051737213,0.025703403863446078
16,0.01209868589445272,0.019617098637824966,0.031715784532277684
17,0.01212287110391018,0.017606838914550168,0.029729710018460347
18,0.0072315071202531675,0.017362319099145693,0.02459382621939886
19,0.01301203042892391,0.017512256888287888,0.030524287317211796
